i1,j1,fq,pval,fdr,bon,ibp,jbp,rawc
53,64,0.307717683720553,7.40359897172237e-05,0.0038005141388174,1.0,231065000,231120000,83.15926
156,167,0.307425611257814,7.58354755784062e-05,0.0038799545644765,1.0,231580000,231635000,82.506134
97,131,0.112034855699834,7.6775956284153e-05,0.0039150653204501,1.0,231285000,231455000,58.039745
53,135,0.0672925628789319,7.73584905660377e-05,0.0039317516657326,1.0,231065000,231475000,47.207314
27,44,0.197581772937789,7.93733681462141e-05,0.0040208877284595,1.0,230935000,231020000,71.694984
109,134,0.141590015789967,8.05333333333333e-05,0.0040662732240437,1.0,231345000,231470000,64.442894
96,132,0.105898521453124,8.1043956043956e-05,0.0040732771451169,1.0,231280000,231460000,56.685
138,155,0.197343319525896,8.1201044386423e-05,0.0040732771451169,1.0,231490000,231575000,71.597336
15,45,0.122668034353159,8.24324324324324e-05,0.0041216216216216,1.0,230875000,231025000,60.939625
114,134,0.170094211811621,8.57894736842105e-05,0.0042691532258064,1.0,231370000,231470000,69.30299
54,134,0.0662667611400627,8.59375e-05,0.0042691532258064,1.0,231070000,231470000,46.83043
121,132,0.305919874580646,8.74035989717224e-05,0.0043280238719116,1.0,231405000,231460000,81.7666
122,133,0.3057748693896,8.81748071979434e-05,0.0043522180475908,1.0,231410000,231465000,81.76144
58,100,0.0941543902646588,9.35754189944134e-05,0.0046040301997251,1.0,231090000,231300000,54.376625
106,132,0.134761373705863,9.67914438502674e-05,0.0047470962907456,1.0,231330000,231460000,62.107716
108,125,0.195052819642086,0.0001018276762402,0.0049782419495213,1.0,231340000,231425000,70.39651
53,132,0.0652030187509128,0.0001021806853582,0.0049796916282187,1.0,231065000,231460000,46.611584
93,135,0.092279754824513,0.000117877094972,0.0057265213330278,1.0,231265000,231475000,53.717598
113,133,0.166357719825889,0.0001223684210526,0.0059260178748758,1.0,231365000,231465000,68.44463
99,129,0.118396633316023,0.0001321621621621,0.0063802423112767,1.0,231295000,231445000,58.657856
97,136,0.0964848885590769,0.0001360110803324,0.0065455332409972,1.0,231285000,231480000,54.92017
57,135,0.0640017286110939,0.0001391304347826,0.0066747934443993,1.0,231085000,231475000,46.42139
108,128,0.165103373164683,0.0001407894736842,0.0067334096109839,1.0,231340000,231440000,67.716156
102,126,0.140385507373704,0.0001452127659574,0.0069234569527699,1.0,231310000,231430000,63.788708
78,94,0.201959296953533,0.0001559895833333,0.007414319701646,1.0,231190000,231270000,74.324455
105,129,0.138587573597678,0.000183244680851,0.0086829787234042,1.0,231325000,231445000,63.098366
78,135,0.0737753412318683,0.0001854227405247,0.0087592337548516,1.0,231190000,231475000,49.0269
16,44,0.120894167304458,0.0002061827956989,0.009710137779093,1.0,230880000,231020000,59.76785
120,133,0.245766927107989,0.0002108527131782,0.009899792021176,1.0,231400000,231465000,78.9287
97,132,0.100675421562787,0.0002172602739726,0.0101696298455261,1.0,231285000,231460000,55.09746
109,125,0.19840227386204,0.0002208333333333,0.0103055555555556,1.0,231345000,231425000,72.82557
104,132,0.120074207103408,0.0002247311827956,0.0104557710424585,1.0,231320000,231460000,59.547928
57,133,0.0605679404638231,0.0002459876543209,0.0114102707124795,1.0,231085000,231465000,45.257214
100,131,0.109374859360026,0.0002598915989159,0.0120190108807995,1.0,231300000,231455000,57.988033
55,135,0.0594393879439334,0.00026375,0.0121609281437126,1.0,231075000,231475000,44.890907
141,154,0.242635622735978,0.0002713178294573,0.0124725211153535,1.0,231505000,231570000,76.996315
106,129,0.1391632743055,0.0002907161803713,0.0133244916003537,1.0,231330000,231445000,63.163876
140,156,0.194962938615795,0.0002953125,0.0134949925816024,1.0,231500000,231580000,70.34385
58,129,0.0614942070190698,0.0003042553191489,0.0138625204582651,1.0,231090000,231445000,45.681847
101,127,0.12437270132372,0.0003053475935828,0.0138712476140899,1.0,231305000,231435000,61.40836
112,125,0.240965573821061,0.0003116279069767,0.0141149110807114,1.0,231360000,231425000,76.324295
59,135,0.0587574805273985,0.0003191358024691,0.0144125846276384,1.0,231095000,231475000,44.6581
77,85,0.416900566148541,0.0003224489795918,0.0145196324143693,1.0,231185000,231225000,101.3122
113,126,0.240178135530217,0.0003291989664082,0.0147803617571059,1.0,231365000,231430000,76.04431
58,101,0.0834008479585993,0.0003464985994397,0.0155118559051528,1.0,231090000,231305000,52.025234
64,133,0.0612884477019462,0.0003495468277945,0.0156029598493804,1.0,231120000,231465000,45.563095
58,132,0.0591857688242398,0.0003555214723926,0.0158237880775914,1.0,231090000,231460000,44.813545
96,104,0.4152117979595,0.0003612244897959,0.0160312885961301,1.0,231280000,231320000,100.41753
104,130,0.122442615787182,0.0003636363636363,0.0160919540229885,1.0,231320000,231450000,60.879536
121,129,0.414704051839678,0.000372193877551,0.016423454768727,1.0,231405000,231445000,99.99195
115,123,0.414530825390177,0.0003767857142857,0.0165785714285714,1.0,231375000,231415000,99.885735
105,113,0.414417275473186,0.0003803571428571,0.0166880341880342,1.0,231325000,231365000,99.88468
56,133,0.0575092147028058,0.0003832817337461,0.0167685758513932,1.0,231080000,231465000,44.3012
56,100,0.0809138051064882,0.0003955056179775,0.017254352738963,1.0,231080000,231300000,50.864845
57,65,0.413736004434115,0.0003982142857142,0.0173234463276836,1.0,231085000,231125000,98.671425
156,164,0.413543955909264,0.0004017857142857,0.0174175091162432,1.0,231580000,231620000,98.45464
105,126,0.147332412212843,0.0004026385224274,0.0174175091162432,1.0,231325000,231430000,65.44499
64,136,0.0589228934500455,0.0004134146341463,0.0178335724533716,1.0,231120000,231480000,44.71778
107,120,0.237381363871838,0.0004155038759689,0.0178736304187779,1.0,231335000,231400000,75.12308
108,130,0.140847381802432,0.0004214285714285,0.0180294384057971,1.0,231340000,231450000,64.09755
103,135,0.102152714120291,0.0004214673913043,0.0180294384057971,1.0,231315000,231475000,55.245922
67,75,0.412727790772631,0.0004239795918367,0.0180866640284923,1.0,231135000,231175000,98.032036
53,95,0.082231032883147,0.0004282122905027,0.0182167659495663,1.0,231065000,231275000,51.395725
105,131,0.120773495963676,0.0004326203208556,0.0183535893696321,1.0,231325000,231455000,59.75761
66,135,0.059756160552778,0.0004413897280966,0.0186741808040902,1.0,231130000,231475000,44.99136
117,125,0.412067396650367,0.0004431122448979,0.0186956947162427,1.0,231385000,231425000,97.17078
54,132,0.0563375453037528,0.0004481366459627,0.018856022808268,1.0,231070000,231460000,43.909233
79,135,0.068294026128828,0.0004587209302325,0.019214944229456,1.0,231195000,231475000,47.650696
110,128,0.168962107090138,0.0004591623036649,0.019214944229456,1.0,231350000,231440000,69.056
59,98,0.0865138392421143,0.000492243767313,0.0205435068201098,1.0,231095000,231290000,52.736885
112,134,0.139360432446312,0.0004936507936507,0.0205465465465465,1.0,231360000,231470000,63.23642
138,146,0.410121159415161,0.0005028061224489,0.020871197535618,1.0,231490000,231530000,94.948166
116,124,0.409682234931967,0.0005170918367346,0.021406490015361,1.0,231380000,231420000,94.38616
108,123,0.201383271443808,0.0005264935064935,0.0217372654155496,1.0,231340000,231415000,74.176155
66,130,0.0615562556991273,0.0005372023809523,0.0221200980392157,1.0,231130000,231450000,45.772266
59,67,0.40872959284892,0.0005484693877551,0.0225238095238095,1.0,231095000,231135000,93.857315
102,124,0.138210284246401,0.00055,0.0225265957446809,1.0,231310000,231420000,62.9022
100,129,0.108222073050698,0.0005520215633423,0.0225327635327635,1.0,231300000,231445000,57.598988
107,117,0.313251208294917,0.0005530769230769,0.0225327635327635,1.0,231335000,231385000,87.30058
118,126,0.408518408708801,0.0005545918367346,0.0225348661892198,1.0,231390000,231430000,93.79166
108,129,0.14351002336286,0.0005606860158311,0.0227225385363144,1.0,231340000,231445000,65.09174
65,135,0.0577740460643385,0.0005669696969696,0.0229168853893263,1.0,231125000,231475000,44.44116
56,64,0.408002037069541,0.0005727040816326,0.0230880703066567,1.0,231080000,231120000,93.47827
137,173,0.0903164621880898,0.0005760989010989,0.0231642900180759,1.0,231485000,231665000,53.122524
109,119,0.312601795042087,0.0005807692307692,0.023291266025641,1.0,231345000,231395000,86.981514
57,96,0.0851061310563635,0.0005847645429362,0.0233905817174515,1.0,231085000,231280000,52.45696
109,127,0.165889498492998,0.0005921465968586,0.0236245015327022,1.0,231345000,231435000,68.13864
98,132,0.0945284526622677,0.0005969945355191,0.0237563716976603,1.0,231290000,231460000,54.51773
78,93,0.199610730438185,0.000605974025974,0.0240515463917526,1.0,231190000,231265000,73.24182
58,136,0.0543006101521575,0.0006161490683229,0.0243772893772894,1.0,231090000,231480000,43.333717
113,121,0.40686236688033,0.0006173469387755,0.0243772893772894,1.0,231365000,231405000,92.83868
110,120,0.31155278611658,0.0006271794871794,0.0247022099809824,1.0,231350000,231400000,86.1873
119,129,0.311240832883025,0.0006430769230769,0.0252637362637363,1.0,231395000,231445000,85.86396
146,156,0.311052459368061,0.0006494871794871,0.0254506426567495,1.0,231530000,231580000,85.66697
119,127,0.405805396444297,0.0006635204081632,0.0259345540246555,1.0,231395000,231435000,92.02906
66,133,0.0582034834131161,0.0006684684684684,0.0260453400503778,1.0,231130000,231465000,44.535843
139,154,0.198204751953052,0.0006698701298701,0.0260453400503778,1.0,231495000,231570000,72.64004
83,91,0.405641924253162,0.0006714285714285,0.0260453400503778,1.0,231215000,231255000,91.6368
121,131,0.310534015877959,0.0006751282051282,0.0261230511532019,1.0,231405000,231455000,85.17503
111,132,0.141398567844552,0.0006796833773087,0.0262333935101606,1.0,231355000,231460000,64.35441
157,165,0.405295565494103,0.0006867346938775,0.0264239401496259,1.0,231585000,231625000,91.24921
118,133,0.197912076255871,0.0006880519480519,0.0264239401496259,1.0,231390000,231465000,72.277245
137,155,0.164118748638655,0.000692670157068,0.0265351254200203,1.0,231485000,231575000,67.30799
118,128,0.309924622352193,0.0007007692307692,0.0267787745753006,1.0,231390000,231440000,84.59879
108,126,0.163883455331381,0.0007083769633507,0.0270024882069359,1.0,231340000,231430000,67.14194
59,69,0.30958282959756,0.000715641025641,0.0271456991284578,1.0,231095000,231145000,84.53055
98,134,0.0884728889729172,0.0007156593406593,0.0271456991284578,1.0,231290000,231470000,52.80487
113,123,0.308971118234463,0.0007476923076923,0.0282910602910603,1.0,231365000,231415000,83.91796
164,172,0.403754797582448,0.0007609693877551,0.0287228641456583,1.0,231620000,231660000,90.77399
51,135,0.0513035062369444,0.0007702531645569,0.0290021973940763,1.0,231055000,231475000,42.22308
81,89,0.403338996405402,0.0007775510204081,0.029205574912892,1.0,231205000,231245000,90.66161
86,94,0.402876293732146,0.0007964285714285,0.0297961165048544,1.0,231230000,231270000,90.66149
110,125,0.196030362908483,0.0007971428571428,0.0297961165048544,1.0,231350000,231425000,70.91933
54,96,0.0774538260448007,0.0008069832402234,0.0300193236714976,1.0,231070000,231280000,50.181984
109,124,0.195897087414329,0.0008070129870129,0.0300193236714976,1.0,231345000,231420000,70.83576
54,66,0.248836383846742,0.0008463917525773,0.031408272264315,1.0,231070000,231130000,80.4648
28,40,0.247701502956017,0.0009226804123711,0.034156919111816,1.0,230940000,231000000,79.96644
109,126,0.170059293395311,0.0009446475195822,0.0348862633131093,1.0,231345000,231430000,69.28288
80,134,0.0644665353511989,0.0009569364161849,0.0351722313805575,1.0,231200000,231470000,46.461807
143,155,0.247233205495799,0.0009569587628865,0.0351722313805575,1.0,231515000,231575000,79.73291
79,94,0.193494678819209,0.0009763636363636,0.0358,1.0,231195000,231270000,69.917946
14,43,0.102862227718229,0.0009854447439353,0.0360471474028593,1.0,230870000,231015000,55.428825
64,102,0.0817351826693874,0.000989226519337,0.0360997355397869,1.0,231120000,231310000,51.182755
50,135,0.0493013400183899,0.0010120634920634,0.0368458103493564,1.0,231050000,231475000,41.504402
114,126,0.245878724158606,0.0010595360824742,0.0384831501653375,1.0,231370000,231430000,79.01699
111,134,0.125591400157929,0.0010941644562334,0.0396473708846934,1.0,231355000,231470000,61.547237
109,121,0.244968574180748,0.0011324742268041,0.0409083995267872,1.0,231345000,231405000,78.3081
113,125,0.244941977979848,0.0011342783505154,0.0409083995267872,1.0,231365000,231425000,78.26143
107,119,0.24472007694001,0.0011515463917525,0.0414341458714712,1.0,231335000,231395000,78.19726
111,123,0.244361135658397,0.0011809278350515,0.0423147286821705,1.0,231355000,231415000,78.02509
58,128,0.0528438419530676,0.0011815151515151,0.0423147286821705,1.0,231090000,231440000,42.714783
83,93,0.301842455135551,0.0011894871794871,0.0425013980605628,1.0,231215000,231265000,81.051575
57,132,0.0508365783569185,0.0011953846153846,0.0425831477921755,1.0,231085000,231460000,42.0405
66,132,0.0551563401341143,0.0011973053892215,0.0425831477921755,1.0,231130000,231460000,43.598354
121,133,0.244051955718856,0.0012077319587628,0.0428550049883605,1.0,231405000,231465000,77.81645
108,131,0.124218367970846,0.0012392572944297,0.0438725570901552,1.0,231340000,231455000,61.31982
55,130,0.0505017140077558,0.0012581538461538,0.0444393789696542,1.0,231075000,231450000,41.908577
63,130,0.05409070943008,0.0012615615615615,0.0444577758536569,1.0,231115000,231450000,43.197323
54,102,0.0670195631470937,0.0012738636363636,0.0447888127853881,1.0,231070000,231310000,47.15976
55,65,0.300421138297051,0.001296923076923,0.0454957070264587,1.0,231075000,231125000,81.01923
96,102,0.573689439090579,0.0013913705583756,0.0486333720480062,1.0,231280000,231310000,119.244545
97,128,0.093762054203216,0.0013926829268292,0.0486333720480062,1.0,231285000,231440000,54.2571
94,134,0.0763367009113761,0.0013966666666666,0.0486621417797888,1.0,231270000,231470000,50.016796
58,70,0.241813702785007,0.0014059278350515,0.0488742407670289,1.0,231090000,231150000,76.80245
137,143,0.573444950091862,0.0014091370558375,0.0488754744592308,1.0,231485000,231515000,118.75127
112,118,0.573365103191512,0.0014149746192893,0.0489308234421365,1.0,231360000,231390000,118.71811
166,172,0.573274954579473,0.0014225888324873,0.0489308234421365,1.0,231630000,231660000,118.71615
57,100,0.0719006416841488,0.0014232492997198,0.0489308234421365,1.0,231085000,231300000,48.461235
70,133,0.0552966960903934,0.0014234421364985,0.0489308234421365,1.0,231150000,231465000,43.636333
96,137,0.074307643729562,0.0014612813370473,0.0501196716938291,1.0,231280000,231485000,49.32256
111,135,0.1178551367147,0.0014659574468085,0.0501683215130024,1.0,231355000,231475000,58.614914
99,126,0.105487836353649,0.0015008042895442,0.0512469757405349,1.0,231295000,231430000,56.538597
106,118,0.240926837112321,0.0015061855670103,0.0513169418848645,1.0,231330000,231390000,76.2744
159,171,0.240799752468671,0.0015208762886597,0.0517030791288318,1.0,231595000,231655000,76.17327
135,172,0.0797914396757424,0.0015426997245179,0.052329462021092,1.0,231475000,231660000,50.489166
86,92,0.57191757854427,0.0015492385786802,0.0524357672784069,1.0,231230000,231260000,117.2773
87,93,0.571875900807651,0.0015545685279187,0.0525007792323448,1.0,231235000,231265000,117.263725
139,171,0.0900500814115273,0.0015730978260869,0.0530102987346589,1.0,231495000,231655000,53.04861
117,129,0.240148505838039,0.0015914948453608,0.053513145455364,1.0,231385000,231445000,76.00499
128,134,0.57142848958118,0.0015989847715736,0.0535565889735545,1.0,231440000,231470000,115.57238
27,39,0.240058787032828,0.0015997422680412,0.0535565889735545,1.0,230935000,230995000,75.9193
64,134,0.0507698008896669,0.0016315151515151,0.0544125326370757,1.0,231120000,231470000,42.00869
103,120,0.163438704417916,0.0016323759791122,0.0544125326370757,1.0,231315000,231400000,66.93424
69,75,0.57090795007975,0.001641116751269,0.0545857407549528,1.0,231145000,231175000,114.89901
58,131,0.0494718986335793,0.001645871559633,0.0546259095223031,1.0,231090000,231455000,41.645966
80,86,0.570769437995471,0.0016522842639593,0.0547208121827411,1.0,231200000,231230000,114.44209
119,133,0.201483578242776,0.0016686528497409,0.0551443216437991,1.0,231395000,231465000,74.21328
116,122,0.570385285370151,0.0016850253807106,0.0554208652170619,1.0,231380000,231410000,114.295525
156,162,0.570378584442759,0.0016855329949238,0.0554208652170619,1.0,231580000,231610000,114.18174
149,155,0.570356344697694,0.0016878172588832,0.0554208652170619,1.0,231545000,231575000,113.98839
120,132,0.239206472526467,0.0016989690721649,0.0555755655425868,1.0,231400000,231460000,75.35448
88,94,0.570220399656044,0.0016997461928934,0.0555755655425868,1.0,231240000,231270000,113.80692
53,106,0.0605506632065744,0.0017046109510086,0.0556165437405363,1.0,231065000,231330000,45.242027
123,129,0.570052895653608,0.0017154822335025,0.055765856265028,1.0,231415000,231445000,113.46161
70,90,0.137777374151876,0.0017194736842105,0.055765856265028,1.0,231150000,231250000,62.713837
114,120,0.570000322016299,0.0017200507614213,0.055765856265028,1.0,231370000,231400000,113.37497
105,128,0.120499966783295,0.0017328912466843,0.0560641285691996,1.0,231325000,231440000,59.688545
